
customer;wholesaler;period;operator;turnover;productGroup;transactionId;totalPoints;promotionPoints;bonusPoints
214081;Örum Oy Ab;2025_02;+;5.55;PG0080000100000001;61-93533553;5.55;0;0
71184;Örum Oy Ab;2025_02;+;6.48;PG0080000100000001;61-93531944;6.48;0;0
214532;Örum Oy Ab;2025_02;+;5.28;PG0080000100000001;61-93532618;5.28;0;0
400199;Örum Oy Ab;2025_02;+;6.7;PG0080000100000001;61-93533414;6.7;0;0
358;Örum Oy Ab;2025_02;+;4.85;PG0080000100000001;61-93533485;4.85;0;0
214787;Örum Oy Ab;2025_02;+;4.85;PG0080000100000001;61-93533708;4.85;0;0
70341;Örum Oy Ab;2025_02;+;7.78;PG0080000100000001;61-93532434;7.78;0;0
40178;Örum Oy Ab;2025_02;+;7.15;PG0080000100000001;61-93533378;7.15;0;0
40178;Örum Oy Ab;2025_02;+;7.15;PG0080000100000001;61-93533378;7.15;0;0
4250;Örum Oy Ab;2025_02;+;4.57;PG0080000100000001;61-93533287;4.57;0;0
217006;Örum Oy Ab;2025_02;-;5.24;PG0080000100000001;61-93531812;-5.24;0;0
209799;Örum Oy Ab;2025_02;+;4.64;PG0080000100000001;61-93531940;4.64;0;0
326542;Örum Oy Ab;2025_02;+;5.7;PG0080000100000001;61-93532098;5.7;0;0
5151;Örum Oy Ab;2025_02;+;4.64;PG0080000100000001;61-93533638;4.64;0;0
70854;Örum Oy Ab;2025_02;+;5.2;PG0080000100000001;61-93532430;5.2;0;0
209799;Örum Oy Ab;2025_02;+;7.91;PG0080000100000001;61-93531930;7.91;0;0
217237;Örum Oy Ab;2025_02;-;6.15;PG0080000100000001;61-93531979;-6.15;0;0
39100251;Örum Oy Ab;2025_02;+;5.82;PG0080000100000001;61-93532428;5.82;0;0
320086;Örum Oy Ab;2025_02;+;5.71;PG0080000100000001;61-93532571;5.71;0;0
216037;Örum Oy Ab;2025_02;+;4.93;PG0080000100000001;61-93532733;4.93;0;0
926;Örum Oy Ab;2025_02;+;24.62;PG0080000100000001;61-93533020;24.62;0;0
2810062;Örum Oy Ab;2025_02;+;4.94;PG0080000100000001;61-93531843;4.94;0;0
222016;Örum Oy Ab;2025_02;+;10.34;PG0080000100000001;61-93531869;10.34;0;0
241679;Örum Oy Ab;2025_02;+;7.21;PG0080000100000001;61-93532739;7.21;0;0
71230;Örum Oy Ab;2025_02;+;8.01;PG0080000100000001;61-93533501;8.01;0;0
326542;Örum Oy Ab;2025_02;+;7.7;PG0080000100000001;61-93532094;7.7;0;0
3700085;Örum Oy Ab;2025_02;+;7.07;PG0080000100000001;61-93533060;7.07;0;0
4431;Örum Oy Ab;2025_02;+;6.78;PG0080000100000001;61-93532764;6.78;0;0
2613186;Örum Oy Ab;2025_02;+;4.61;PG0080000100000001;61-93531859;4.61;0;0
210186;Örum Oy Ab;2025_02;+;4.61;PG0080000100000001;61-93532408;4.61;0;0
71341;Örum Oy Ab;2025_02;-;6.25;PG0080000100000001;61-93532625;-6.25;0;0
353599;Örum Oy Ab;2025_02;-;4.61;PG0080000100000001;61-93533634;-4.61;0;0
40216;Örum Oy Ab;2025_02;+;4.61;PG0080000100000001;61-93533292;4.61;0;0
221163;Örum Oy Ab;2025_02;+;5.08;PG0080000100000001;61-93533358;5.08;0;0
71970;Örum Oy Ab;2025_02;+;7.19;PG0080000100000001;61-93532085;7.19;0;0
221181;Örum Oy Ab;2025_02;+;7.19;PG0080000100000001;61-93532415;7.19;0;0
214371;Örum Oy Ab;2025_02;+;8.72;PG0080000100000001;61-93533648;8.72;0;0
40178;Örum Oy Ab;2025_02;+;7.19;PG0080000100000001;61-93533378;7.19;0;0
358;Örum Oy Ab;2025_02;+;7.19;PG0080000100000001;61-93533485;7.19;0;0
320086;Örum Oy Ab;2025_02;+;8.1;PG0080000100000001;61-93532556;8.1;0;0
2623555;Örum Oy Ab;2025_02;+;6.64;PG0080000100000001;61-93531834;6.64;0;0
72174;Örum Oy Ab;2025_02;+;8.11;PG0080000100000001;61-93531914;8.11;0;0
13072;Örum Oy Ab;2025_02;+;6.64;PG0080000100000001;61-93531941;6.64;0;0
3505901;Örum Oy Ab;2025_02;+;6.64;PG0080000100000001;61-93532034;6.64;0;0
214371;Örum Oy Ab;2025_02;+;8.11;PG0080000100000001;61-93533648;8.11;0;0
71414;Örum Oy Ab;2025_02;+;8.54;PG0080000100000001;61-93533096;8.54;0;0
2623555;Örum Oy Ab;2025_02;+;8.13;PG0080000100000001;61-93533459;8.13;0;0
70151;Örum Oy Ab;2025_02;+;4.3;PG0080000100000001;61-93531915;4.3;0;0
4016;Örum Oy Ab;2025_02;-;5.46;PG0080000100000001;61-93532303;-5.46;0;0
926;Örum Oy Ab;2025_02;+;10.02;PG0080000100000001;61-93533020;10.02;0;0
19608;Örum Oy Ab;2025_02;+;4.23;PG0080000100000001;61-93533229;4.23;0;0
214081;Örum Oy Ab;2025_02;+;5.01;PG0080000100000001;61-93533543;5.01;0;0
1023;Örum Oy Ab;2025_02;+;8.22;PG0080000100000001;61-93531924;8.22;0;0
241679;Örum Oy Ab;2025_02;+;4.02;PG0080000100000001;61-93532718;4.02;0;0
39100251;Örum Oy Ab;2025_02;+;4.31;PG0080000100000001;61-93533069;4.31;0;0
218057;Örum Oy Ab;2025_02;+;5.67;PG0080000100000001;61-93531790;5.67;0;0
221181;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93531802;5.12;0;0
221181;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93531807;5.12;0;0
39100251;Örum Oy Ab;2025_02;-;5.36;PG0080000100000001;61-93533368;-5.36;0;0
40178;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93533378;5.12;0;0
72174;Örum Oy Ab;2025_02;+;5.67;PG0080000100000001;61-93533487;5.67;0;0
218005;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93533228;5.06;0;0
4250;Örum Oy Ab;2025_02;+;19.43;PG0080000100000001;61-93533287;19.43;0;0
3700085;Örum Oy Ab;2025_02;+;5.67;PG0080000100000001;61-93533066;5.67;0;0
4016;Örum Oy Ab;2025_02;+;6.17;PG0080000100000001;61-93533147;6.17;0;0
13749;Örum Oy Ab;2025_02;+;4.86;PG0080000100000001;61-93533192;4.86;0;0
210186;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93533214;5.06;0;0
1252;Örum Oy Ab;2025_02;-;4.86;PG0080000100000001;61-93532818;-4.86;0;0
3700083;Örum Oy Ab;2025_02;+;5.67;PG0080000100000001;61-93532823;5.67;0;0
39100251;Örum Oy Ab;2025_02;+;5.36;PG0080000100000001;61-93532870;5.36;0;0
4200107;Örum Oy Ab;2025_02;-;5.36;PG0080000100000001;61-93533016;-5.36;0;0
4200107;Örum Oy Ab;2025_02;-;5.36;PG0080000100000001;61-93533016;-5.36;0;0
214344;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93532770;5.12;0;0
13072;Örum Oy Ab;2025_02;-;5.06;PG0080000100000001;61-93532800;-5.06;0;0
320086;Örum Oy Ab;2025_02;+;5.26;PG0080000100000001;61-93532473;5.26;0;0
322091;Örum Oy Ab;2025_02;+;6.48;PG0080000100000001;61-93532738;6.48;0;0
218005;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93532273;5.06;0;0
4016;Örum Oy Ab;2025_02;-;6.17;PG0080000100000001;61-93532303;-6.17;0;0
321111;Örum Oy Ab;2025_02;+;5.38;PG0080000100000001;61-93532028;5.38;0;0
221181;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93531882;5.12;0;0
2613186;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93531887;5.12;0;0
223038;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93531891;5.06;0;0
222016;Örum Oy Ab;2025_02;+;5.1;PG0080000100000001;61-93531842;5.1;0;0
13072;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93531848;5.06;0;0
2810062;Örum Oy Ab;2025_02;+;5.12;PG0080000100000001;61-93531858;5.12;0;0
223000;Örum Oy Ab;2025_02;+;7.7;PG0080000100000001;61-93532403;7.7;0;0
17918;Örum Oy Ab;2025_02;+;7.09;PG0080000100000001;61-93532701;7.09;0;0
216037;Örum Oy Ab;2025_02;+;7.09;PG0080000100000001;61-93532759;7.09;0;0
40214;Örum Oy Ab;2025_02;+;8.62;PG0080000100000001;61-93533503;8.62;0;0
210186;Örum Oy Ab;2025_02;+;8.79;PG0080000100000001;61-93532406;8.79;0;0
218057;Örum Oy Ab;2025_02;+;6.31;PG0080000100000001;61-93531793;6.31;0;0
321111;Örum Oy Ab;2025_02;+;5.99;PG0080000100000001;61-93531936;5.99;0;0
219211;Örum Oy Ab;2025_02;+;6.87;PG0080000100000001;61-93532023;6.87;0;0
40178;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93533378;5.89;0;0
2810062;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93532963;5.89;0;0
221054;Örum Oy Ab;2025_02;+;6.31;PG0080000100000001;61-93533005;6.31;0;0
214344;Örum Oy Ab;2025_02;+;5.89;PG0080000100000001;61-93532745;5.89;0;0
13072;Örum Oy Ab;2025_02;-;5.63;PG0080000100000001;61-93532800;-5.63;0;0
214029;Örum Oy Ab;2025_02;-;6.13;PG0080000100000001;61-93532361;-6.13;0;0
3505901;Örum Oy Ab;2025_02;+;8.22;PG0080000100000001;61-93532034;8.22;0;0
13072;Örum Oy Ab;2025_02;+;8.22;PG0080000100000001;61-93532574;8.22;0;0
214029;Örum Oy Ab;2025_02;-;6.84;PG0080000100000001;61-93532361;-6.84;0;0
40178;Örum Oy Ab;2025_02;-;6.44;PG0080000100000001;61-93532684;-6.44;0;0
515;Örum Oy Ab;2025_02;+;7.13;PG0080000100000001;61-93533502;7.13;0;0
16913;Örum Oy Ab;2025_02;+;15.68;PG0080000100000001;61-93533702;15.68;0;0
217006;Örum Oy Ab;2025_02;-;8.57;PG0080000100000001;61-93531812;-8.57;0;0
221214;Örum Oy Ab;2025_02;+;8.11;PG0080000100000001;61-93533181;8.11;0;0
219101;Örum Oy Ab;2025_02;-;7.96;PG0080000100000001;61-93532726;-7.96;0;0
218235;Örum Oy Ab;2025_02;+;6.62;PG0080000100000001;61-93533694;6.62;0;0
71230;Örum Oy Ab;2025_02;+;7.45;PG0080000100000001;61-93533393;7.45;0;0
400199;Örum Oy Ab;2025_02;+;8.12;PG0080000100000001;61-93533414;8.12;0;0
218229;Örum Oy Ab;2025_02;+;5.61;PG0080000100000001;61-93532538;5.61;0;0
926;Örum Oy Ab;2025_02;+;23.72;PG0080000100000001;61-93533020;23.72;0;0
210186;Örum Oy Ab;2025_02;+;11.44;PG0080000100000001;61-93532404;11.44;0;0
222107;Örum Oy Ab;2025_02;+;11.69;PG0080000100000001;61-93533170;11.69;0;0
3700083;Örum Oy Ab;2025_02;+;5.14;PG0080000100000001;61-93532823;5.14;0;0
40214;Örum Oy Ab;2025_02;+;9;PG0080000100000001;61-93533503;9;0;0
71230;Örum Oy Ab;2025_02;+;5.41;PG0080000100000001;61-93531892;5.41;0;0
4016;Örum Oy Ab;2025_02;-;5.89;PG0080000100000001;61-93532303;-5.89;0;0
3700085;Örum Oy Ab;2025_02;-;5.41;PG0080000100000001;61-93532692;-5.41;0;0
40216;Örum Oy Ab;2025_02;+;4.46;PG0080000100000001;61-93533292;4.46;0;0
320086;Örum Oy Ab;2025_02;+;5.91;PG0080000100000001;61-93532562;5.91;0;0
40214;Örum Oy Ab;2025_02;+;6.37;PG0080000100000001;61-93533503;6.37;0;0
72174;Örum Oy Ab;2025_02;+;8.07;PG0080000100000001;61-93531918;8.07;0;0
3505901;Örum Oy Ab;2025_02;+;6.61;PG0080000100000001;61-93532034;6.61;0;0
320086;Örum Oy Ab;2025_02;+;7.49;PG0080000100000001;61-93532580;7.49;0;0
214371;Örum Oy Ab;2025_02;+;8.07;PG0080000100000001;61-93533648;8.07;0;0
221181;Örum Oy Ab;2025_02;+;6.61;PG0080000100000001;61-93532644;6.61;0;0
40178;Örum Oy Ab;2025_02;+;6.61;PG0080000100000001;61-93533378;6.61;0;0
40214;Örum Oy Ab;2025_02;+;7.91;PG0080000100000001;61-93533503;7.91;0;0
223000;Örum Oy Ab;2025_02;+;11.19;PG0080000100000001;61-93531911;11.19;0;0
2623555;Örum Oy Ab;2025_02;+;10.44;PG0080000100000001;61-93533472;10.44;0;0
320086;Örum Oy Ab;2025_02;+;14.95;PG0080000100000001;61-93531880;14.95;0;0
219211;Örum Oy Ab;2025_02;+;17.54;PG0080000100000001;61-93532019;17.54;0;0
214787;Örum Oy Ab;2025_02;+;14.38;PG0080000100000001;61-93532380;14.38;0;0
39034191;Örum Oy Ab;2025_02;+;16.1;PG0080000100000001;61-93533639;16.1;0;0
214532;Örum Oy Ab;2025_02;+;8.89;PG0080000100000003;61-93532558;8.89;0;0
218057;Örum Oy Ab;2025_02;+;10.38;PG0080000100000003;61-93532709;10.38;0;0
71193;Örum Oy Ab;2025_02;+;6.24;PG0080000100000001;61-93532205;6.24;0;0
13072;Örum Oy Ab;2025_02;+;19.35;PG0080000100000001;61-93531931;19.35;0;0
72174;Örum Oy Ab;2025_02;+;11.4;PG0080000100000001;61-93533526;11.4;0;0
515;Örum Oy Ab;2025_02;+;12.57;PG0080000100000001;61-93533077;12.57;0;0
3678;Örum Oy Ab;2025_02;+;6.98;PG0080000100000001;61-93532924;6.98;0;0
123021;Örum Oy Ab;2025_02;+;9.88;PG0080000100000001;61-93533061;9.88;0;0
3700085;Örum Oy Ab;2025_02;+;6.37;PG0080000100000001;61-93533092;6.37;0;0
358;Örum Oy Ab;2025_02;+;5.24;PG0080000100000001;61-93533485;5.24;0;0
326542;Örum Oy Ab;2025_02;+;8.12;PG0080000100000001;61-93532086;8.12;0;0
214029;Örum Oy Ab;2025_02;+;6.39;PG0080000100000001;61-93532181;6.39;0;0
40214;Örum Oy Ab;2025_02;+;7.45;PG0080000100000001;61-93533503;7.45;0;0
19608;Örum Oy Ab;2025_02;+;5.75;PG0080000100000001;61-93532294;5.75;0;0
214344;Örum Oy Ab;2025_02;+;7.78;PG0080000100000001;61-93532652;7.78;0;0
1023;Örum Oy Ab;2025_02;+;8.72;PG0080000100000001;61-93533570;8.72;0;0
71184;Örum Oy Ab;2025_02;+;11.66;PG0080000100000001;61-93531944;11.66;0;0
217079;Örum Oy Ab;2025_02;-;9.48;PG0080000100000001;61-93532201;-9.48;0;0
217006;Örum Oy Ab;2025_02;-;9.65;PG0080000100000001;61-93531825;-9.65;0;0
40216;Örum Oy Ab;2025_02;-;4.15;PG0080000100000001;61-93532128;-4.15;0;0
2702672;Örum Oy Ab;2025_02;+;5.46;PG0080000100000001;61-93532449;5.46;0;0
39100251;Örum Oy Ab;2025_02;+;4.74;PG0080000100000001;61-93533415;4.74;0;0
5151;Örum Oy Ab;2025_02;+;4.15;PG0080000100000001;61-93533638;4.15;0;0
222072;Örum Oy Ab;2025_02;+;4.15;PG0080000100000001;61-93533031;4.15;0;0
220132;Örum Oy Ab;2025_02;+;4.7;PG0080000100000001;61-93532022;4.7;0;0
219101;Örum Oy Ab;2025_02;+;49.11;PG0060000800000001;61-93535215;49.11;0;0
220046;Örum Oy Ab;2025_02;+;43.82;PG0060000800000001;61-93534127;43.82;0;0
17467;Örum Oy Ab;2025_02;-;22.44;PG0070000100000016;61-93534334;-22.44;0;0
19608;Örum Oy Ab;2025_02;+;18.49;PG0070000100000003;61-93534635;18.49;0;0
13749;Örum Oy Ab;2025_02;+;29.36;PG0070000400000001;61-93534993;29.36;0;0
71938;Örum Oy Ab;2025_02;+;71.22;PG0070000400000001;61-93535052;71.22;0;0
40216;Örum Oy Ab;2025_02;+;20.54;PG0070000400000001;61-93534071;20.54;0;0
220046;Örum Oy Ab;2025_02;-;11.87;PG0070000400000001;61-93534803;-11.87;0;0
15822;Örum Oy Ab;2025_02;+;28.02;PG0070000400000001;61-93534947;28.02;0;0
2622923;Örum Oy Ab;2025_02;+;30.81;PG0070000400000001;61-93535108;30.81;0;0
2810062;Örum Oy Ab;2025_02;+;30.81;PG0070000400000001;61-93535393;30.81;0;0
204099;Örum Oy Ab;2025_02;+;11.87;PG0070000400000001;61-93535400;11.87;0;0
214081;Örum Oy Ab;2025_02;+;47.48;PG0070000400000001;61-93535573;47.48;0;0
40248;Örum Oy Ab;2025_02;-;47.85;PG0070000400000001;61-93533239;-47.85;0;0
19753;Örum Oy Ab;2025_02;+;50.88;PG0060000500000001;61-93534285;50.88;0;0
2702670;Örum Oy Ab;2025_02;+;12.97;PG0010000700000001;61-93534739;12.97;0;0
71859;Örum Oy Ab;2025_02;+;14.83;PG0010000700000001;61-93534971;14.83;0;0
218215;Örum Oy Ab;2025_02;-;15.65;PG0010000700000001;61-93533830;-15.65;0;0
70885;Örum Oy Ab;2025_02;+;9.59;PG0060000400000001;61-93535553;9.59;0;0
2810062;Örum Oy Ab;2025_02;+;30.7;PG0060000600000006;61-93534854;30.7;0;0
218125;Örum Oy Ab;2025_02;+;185;PG0110001400000001;61-93534356;185;0;0
216275;Örum Oy Ab;2025_02;-;6.75;PG0080000400000001;61-93534560;-6.75;0;0
17918;Örum Oy Ab;2025_02;+;6.29;PG0080000400000001;61-93534799;6.29;0;0
221197;Örum Oy Ab;2025_02;+;17.21;PG0080000400000001;61-93534572;17.21;0;0
17918;Örum Oy Ab;2025_02;+;16.19;PG0080000400000001;61-93535212;16.19;0;0
218215;Örum Oy Ab;2025_02;-;45.66;PG0080000300000001;61-93533830;-45.66;0;0
5151;Örum Oy Ab;2025_02;+;7.78;PG0080000100000001;61-93535406;7.78;0;0
216207;Örum Oy Ab;2025_02;+;5.35;PG0080000100000001;61-93535549;5.35;0;0
214344;Örum Oy Ab;2025_02;+;4.06;PG0080000100000001;61-93534522;4.06;0;0
320086;Örum Oy Ab;2025_02;+;4.63;PG0080000100000001;61-93534709;4.63;0;0
70341;Örum Oy Ab;2025_02;+;5.28;PG0080000100000001;61-93535609;5.28;0;0
222107;Örum Oy Ab;2025_02;+;3.75;PG0080000100000001;61-93534052;3.75;0;0
71193;Örum Oy Ab;2025_02;+;3.81;PG0080000100000001;61-93534553;3.81;0;0
219211;Örum Oy Ab;2025_02;+;4.76;PG0080000100000001;61-93534849;4.76;0;0
17918;Örum Oy Ab;2025_02;+;3.81;PG0080000100000001;61-93535221;3.81;0;0
223000;Örum Oy Ab;2025_02;-;3.91;PG0080000100000001;61-93535446;-3.91;0;0
2613186;Örum Oy Ab;2025_02;+;4.88;PG0080000100000001;61-93534578;4.88;0;0
13749;Örum Oy Ab;2025_02;+;53.61;PG0060000600000005;61-93534993;53.61;0;0
214787;Örum Oy Ab;2025_02;-;38.88;PG0060000600000006;61-93534458;-38.88;0;0
2803932;Örum Oy Ab;2025_02;+;65.32;PG0060000600000006;61-93534098;65.32;0;0
214344;Örum Oy Ab;2025_02;+;35.68;PG0010000100000002;61-93534558;35.68;0;0
70546;Örum Oy Ab;2025_02;+;21.73;PG0010000100000002;61-93534620;21.73;0;0
2613186;Örum Oy Ab;2025_02;+;14.63;PG0010000100000002;61-93535247;14.63;0;0
17467;Örum Oy Ab;2025_02;-;14.63;PG0010000100000002;61-93534334;-14.63;0;0
71230;Örum Oy Ab;2025_02;-;33.02;PG0010000100000002;61-93533339;-33.02;0;0
326542;Örum Oy Ab;2025_02;+;36.42;PG0010000100000002;61-93534025;36.42;0;0
214081;Örum Oy Ab;2025_02;+;18.98;PG0010000100000002;61-93534342;18.98;0;0
71341;Örum Oy Ab;2025_02;+;33.68;PG0010000100000002;61-93535274;33.68;0;0
17918;Örum Oy Ab;2025_02;+;28.62;PG0010000100000002;61-93535212;28.62;0;0
2623555;Örum Oy Ab;2025_02;-;37.99;PG0010000100000002;61-93534770;-37.99;0;0
216275;Örum Oy Ab;2025_02;-;121.06;PG0010000100000002;61-93534560;-121.06;0;0
218005;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93535255;5.06;0;0
5151;Örum Oy Ab;2025_02;+;5.06;PG0080000100000001;61-93535406;5.06;0;0
221264;Örum Oy Ab;2025_02;+;4.22;PG0080000100000001;61-93534552;4.22;0;0
1023;Örum Oy Ab;2025_02;+;4.56;PG0080000100000001;61-93533829;4.56;0;0
40216;Örum Oy Ab;2025_02;+;3.99;PG0080000100000001;61-93534071;3.99;0;0
39034191;Örum Oy Ab;2025_02;+;4.56;PG0080000100000001;61-93534532;4.56;0;0
216037;Örum Oy Ab;2025_02;+;3.99;PG0080000100000001;61-93534757;3.99;0;0
221054;Örum Oy Ab;2025_02;+;4.56;PG0080000100000001;61-93535562;4.56;0;0
17918;Örum Oy Ab;2025_02;+;13.89;PG0010000100000002;61-93535181;13.89;0;0
3700085;Örum Oy Ab;2025_02;+;15.64;PG0010000100000002;61-93535240;15.64;0;0
2623555;Örum Oy Ab;2025_02;+;13.89;PG0010000100000002;61-93534309;13.89;0;0
2623555;Örum Oy Ab;2025_02;+;82.59;PG0010000200000001;61-93534663;82.59;0;0
217006;Örum Oy Ab;2025_02;+;58.49;PG0010000200000001;61-93534116;58.49;0;0
2623555;Örum Oy Ab;2025_02;+;34.02;PG0010000200000001;61-93534309;34.02;0;0
3700085;Örum Oy Ab;2025_02;+;50.2;PG0010000200000001;61-93535240;50.2;0;0
209799;Örum Oy Ab;2025_02;+;52.94;PG0010000200000001;61-93533828;52.94;0;0
40178;Örum Oy Ab;2025_02;+;107.54;PG0010000200000001;61-93535649;107.54;0;0
321111;Örum Oy Ab;2025_02;+;111.1;PG0010000200000001;61-93534462;111.1;0;0
221054;Örum Oy Ab;2025_02;+;106.88;PG0010000200000001;61-93534397;106.88;0;0
3700085;Örum Oy Ab;2025_02;+;66.13;PG0010000200000001;61-93535220;66.13;0;0
221214;Örum Oy Ab;2025_02;-;106.2;PG0010000200000001;61-93534897;-106.2;0;0
2613186;Örum Oy Ab;2025_02;+;54.7;PG0010000200000001;61-93535247;54.7;0;0
71341;Örum Oy Ab;2025_02;+;56.64;PG0010000200000001;61-93535274;56.64;0;0
71193;Örum Oy Ab;2025_02;+;62.14;PG0010000200000001;61-93534030;62.14;0;0
3700085;Örum Oy Ab;2025_02;+;68.88;PG0010000200000001;61-93535203;68.88;0;0
218186;Örum Oy Ab;2025_02;+;115.62;PG0010000200000001;61-93535200;115.62;0;0
241679;Örum Oy Ab;2025_02;+;65.7;PG0010000200000001;61-93533999;65.7;0;0
39100251;Örum Oy Ab;2025_02;-;67.15;PG0010000200000001;61-93535196;-67.15;0;0
2613186;Örum Oy Ab;2025_02;+;65.7;PG0010000200000001;61-93535247;65.7;0;0
217079;Örum Oy Ab;2025_02;+;106.44;PG0010000200000001;61-93534224;106.44;0;0
70151;Örum Oy Ab;2025_02;+;49.19;PG0010000200000001;61-93534499;49.19;0;0
123021;Örum Oy Ab;2025_02;+;88.83;PG0010000200000001;61-93535283;88.83;0;0
204099;Örum Oy Ab;2025_02;-;82.28;PG0010000200000001;61-93533801;-82.28;0;0
40248;Örum Oy Ab;2025_02;+;80.04;PG0010000200000001;61-93534063;80.04;0;0
218005;Örum Oy Ab;2025_02;+;100;PG0010000200000001;61-93534312;100;0;0
221264;Örum Oy Ab;2025_02;+;96.74;PG0010000200000001;61-93534914;96.74;0;0
216275;Örum Oy Ab;2025_02;+;85.48;PG0010000200000001;61-93533885;85.48;0;0
218147;Örum Oy Ab;2025_02;+;84.68;PG0010000200000001;61-93534929;84.68;0;0
70234;Örum Oy Ab;2025_02;+;98.61;PG0010000200000001;61-93534231;98.61;0;0
70234;Örum Oy Ab;2025_02;+;135.42;PG0010000200000001;61-93534231;135.42;0;0
218235;Örum Oy Ab;2025_02;+;157.48;PG0010000200000001;61-93534833;157.48;0;0
218125;Örum Oy Ab;2025_02;+;148.55;PG0010000200000001;61-93534672;148.55;0;0
216225;Örum Oy Ab;2025_02;+;96.67;PG0010000200000001;61-93535536;96.67;0;0
2622923;Örum Oy Ab;2025_02;+;75.54;PG0010000200000001;61-93535108;75.54;0;0
218147;Örum Oy Ab;2025_02;-;66.63;PG0010000200000001;61-93534871;-66.63;0;0
17467;Örum Oy Ab;2025_02;+;57.02;PG0010000200000001;61-93534083;57.02;0;0
70546;Örum Oy Ab;2025_02;+;17.32;PG0010000400000001;61-93534620;17.32;0;0
72174;Örum Oy Ab;2025_02;+;27;PG0010000400000001;61-93534325;27;0;0
218005;Örum Oy Ab;2025_02;+;23.17;PG0010000400000001;61-93534312;23.17;0;0
216225;Örum Oy Ab;2025_02;+;26.83;PG0010000400000001;61-93535536;26.83;0;0
216275;Örum Oy Ab;2025_02;+;20.32;PG0010000400000001;61-93533875;20.32;0;0
17467;Örum Oy Ab;2025_02;+;22.14;PG0010000400000001;61-93534083;22.14;0;0
221181;Örum Oy Ab;2025_02;+;39.4;PG0010000400000001;61-93534743;39.4;0;0
17467;Örum Oy Ab;2025_02;-;30.62;PG0010000100000002;61-93534334;-30.62;0;0
214371;Örum Oy Ab;2025_02;+;19.17;PG0010000100000002;61-93535421;19.17;0;0
40178;Örum Oy Ab;2025_02;+;32.39;PG0010000100000002;61-93535649;32.39;0;0
71230;Örum Oy Ab;2025_02;-;41.05;PG0010000100000002;61-93533339;-41.05;0;0
17467;Örum Oy Ab;2025_02;+;29.31;PG0010000100000002;61-93534083;29.31;0;0
40216;Örum Oy Ab;2025_02;+;57.76;PG0010000100000002;61-93535434;57.76;0;0
17467;Örum Oy Ab;2025_02;-;27.99;PG0010000100000002;61-93534334;-27.99;0;0
218186;Örum Oy Ab;2025_02;+;48.95;PG0010000100000002;61-93535294;48.95;0;0
218186;Örum Oy Ab;2025_02;+;45.82;PG0010000100000002;61-93535294;45.82;0;0
218235;Örum Oy Ab;2025_02;+;28.76;PG0010000100000002;61-93535598;28.76;0;0
218147;Örum Oy Ab;2025_02;+;32.35;PG0010000100000002;61-93534929;32.35;0;0
209799;Örum Oy Ab;2025_02;+;22.05;PG0010000100000002;61-93533828;22.05;0;0
71970;Örum Oy Ab;2025_02;-;17.07;PG0010000100000002;61-93535135;-17.07;0;0
3700085;Örum Oy Ab;2025_02;+;28.3;PG0010000100000002;61-93535220;28.3;0;0
17918;Örum Oy Ab;2025_02;+;30.45;PG0010000100000002;61-93535212;30.45;0;0
5151;Örum Oy Ab;2025_02;+;17.18;PG0010000100000002;61-93535406;17.18;0;0
218187;Örum Oy Ab;2025_02;+;38.67;PG0010000100000002;61-93534181;38.67;0;0
71193;Örum Oy Ab;2025_02;+;22.85;PG0010000100000002;61-93534030;22.85;0;0
3700085;Örum Oy Ab;2025_02;+;25.47;PG0010000100000002;61-93535203;25.47;0;0
72174;Örum Oy Ab;2025_02;+;23.21;PG0010000100000002;61-93535463;23.21;0;0
214344;Örum Oy Ab;2025_02;+;22.83;PG0010000100000002;61-93533911;22.83;0;0
4016;Örum Oy Ab;2025_02;+;30.59;PG0010000100000002;61-93533787;30.59;0;0
70151;Örum Oy Ab;2025_02;+;22.94;PG0010000100000002;61-93534499;22.94;0;0
2613186;Örum Oy Ab;2025_02;+;24.58;PG0010000100000002;61-93535247;24.58;0;0
241679;Örum Oy Ab;2025_02;+;38.54;PG0010000100000002;61-93533999;38.54;0;0
70917;Örum Oy Ab;2025_02;+;42.96;PG0010000100000002;61-93534004;42.96;0;0
218186;Örum Oy Ab;2025_02;+;45.82;PG0010000100000002;61-93535200;45.82;0;0
2613186;Örum Oy Ab;2025_02;+;38.54;PG0010000100000002;61-93535247;38.54;0;0
204099;Örum Oy Ab;2025_02;-;41.02;PG0010000100000002;61-93533783;-41.02;0;0
221264;Örum Oy Ab;2025_02;+;35.02;PG0010000100000002;61-93534914;35.02;0;0
